cnty,percent_male10,med_age10,percent_black10,percent_white10,total_pop10,pop_density10,log_pop_density10,rep_pre_2008,rep_pre_2012,rep_sen_2010,rep_hou_2010,main_protestant10,evan_protestant10,catholic10,med_house_val0509,med_house_income0509,below_poverty0509,high_school0509,bac0509,grad0509,married0509,divorced0509,separated0509,other_language0509,foreign_born0509,same_sex0509,murderrate2008,robberyrate2008,agasltrate2008,percent_physically_inactive_chr12,motorvehicle_mortality_rate_chr12,year_potential_life_lost_rate_chr12,percent_excessive_drinking_chr12,percent_smokers_chr12,physically_unhealthy_days_chr12,mentally_unhealthy_days_chr12,percent_fair_or_poor_chr12,percent_obese_chr12,ls09_10_avg,elev,maxtemp0610,mintemp0610,max_heat_index0610,sunlight0610,precipitation0610,Land Area km²,Water Area km²,Total Area km²,Latitude,Longitude 
48337,49.0,43.6,0.3,93.2,19719,21.2,3.054,0.20088,84.4923,,0.87102,54.82,385.519,56.2889,78500.0,41677.0,12.9,78.0,13.7,3.9,59.7,10.2,1.8,7.4,3.3,0.1,5.3339e-05,0.000106678,0.00138681,30.5,42.3311,10547.2,,,4.0,4.0,,28.8,3.38648,323.0,77.58,54.66,1122.0,18002.6,2.38,2411.035,19.087,2430.122,33.676289,-97.724747
48339,49.6,36.1,4.3,83.5,455746,437.5,6.08108,0.232523,79.6988,,0.82746,67.43,261.56,128.099,152200.0,64971.0,11.0,85.3,28.7,8.6,57.8,10.0,2.3,17.1,11.1,0.4,2.79109e-05,0.000530308,0.00167466,22.5,20.2679,7076.94,16.9,15.7,3.8,3.8,16.6,26.6,3.38793,50.0,80.44,58.66,1168.0,17810.7,3.22,2698.081,91.023,2789.103,30.302364,-95.503523
48341,51.7,30.7,1.5,72.5,21904,24.3,3.19048,0.206548,79.5988,,0.912061,66.8789,358.93,56.57,75500.0,41862.0,12.7,68.3,11.7,3.8,58.3,6.8,3.7,47.2,19.9,0.0,0.0,0.000398426,0.00249016,30.4,30.9325,7815.62,,,4.0,6.8,,31.6,3.38265,1069.0,72.62,48.6,537.0,18639.1,1.21,2330.189,25.718,2355.907,35.835676,-101.890502
48343,48.2,42.2,23.0,69.7,12934,51.3,3.93769,0.391578,62.8916,,0.596114,61.39,428.329,54.35,75100.0,37173.0,19.8,84.2,18.9,7.6,49.3,12.3,3.0,5.0,3.0,0.8,8.58516e-05,0.000343407,0.00291896,30.9,44.8563,10690.0,,,5.5,6.8,,31.5,3.38897,122.0,77.77,54.67,1161.0,17480.9,3.62,652.637,17.394,670.031,33.116466,-94.731265
48345,50.7,49.0,2.0,92.1,1210,1.2,0.182322,0.112795,89.6667,,0.936605,75.2089,686.779,70.25,48900.0,33250.0,27.4,83.0,15.4,7.2,55.4,11.0,0.0,2.4,0.9,0.0,,,,29.8,,,,,,,,28.3,,713.0,77.02,54.2,824.0,18731.3,1.82,2562.955,0.643,2563.598,34.058383,-100.793696
48347,47.7,29.8,18.2,68.6,64524,68.2,4.22244,0.358813,67.4236,,0.850969,54.03,308.8,99.3589,85700.0,32487.0,22.6,79.0,23.6,8.3,45.6,8.0,1.9,13.2,7.5,0.2,3.18243e-05,0.000429628,0.00246639,26.5,28.8667,10037.1,14.3,29.2,4.1,5.4,21.0,29.7,3.37179,126.0,79.46,56.97,1129.0,17603.3,3.23,2451.52,89.746,2541.266,31.62056,-94.62025
48349,49.6,37.1,13.8,69.4,47735,47.3,3.85651,0.330862,70.6001,,0.733467,84.65,356.61,37.71,77700.0,39555.0,20.0,75.6,14.7,4.8,49.6,12.2,2.3,20.0,10.6,0.3,4.00537e-05,0.000720966,0.00140188,31.0,23.5748,9198.6,9.2,,4.1,3.7,,32.4,3.39535,138.0,80.05,56.69,1212.0,17904.5,2.73,2614.923,197.639,2812.562,32.04845,-96.476908
48351,51.5,40.7,20.1,76.9,14445,15.5,2.74084,0.33289,70.063,,0.681915,17.2389,213.979,,56100.0,36611.0,14.0,75.9,7.2,1.5,55.9,13.8,1.8,4.5,1.8,0.0,0.000146167,0.000146167,0.000584667,31.3,35.9504,12122.1,,,3.8,2.3,,31.4,3.37929,43.0,79.09,57.57,1152.0,17798.4,3.82,2418.212,15.672,2433.885,30.786718,-93.73925
48353,49.7,39.0,4.7,83.6,15216,16.7,2.81541,0.300415,71.7377,,0.716919,96.3489,461.949,111.719,49500.0,37481.0,19.3,75.7,18.0,4.8,56.0,12.8,3.1,21.1,4.8,0.3,0.0,0.000483492,0.00918635,29.5,23.9019,11358.2,,,,,,30.3,3.3917,781.0,77.78,54.66,730.0,18956.2,2.04,2362.062,5.053,2367.114,32.312338,-100.418108
48355,49.1,35.1,4.0,81.5,340223,405.8,6.00586,0.473298,50.9511,,0.530009,42.39,199.02,328.279,96600.0,42356.0,19.7,78.2,19.6,7.2,48.1,12.0,3.2,41.3,7.5,0.6,5.89848e-05,0.00158017,0.00516583,24.0,14.4727,7727.32,21.5,24.4,4.4,3.5,20.6,30.4,3.41793,15.0,83.66,65.24,1160.0,19196.7,2.09,2171.658,847.226,3018.885,27.739406,-97.521643
48357,51.2,31.8,0.4,85.6,10223,11.1,2.40694,0.0781602,90.8453,,0.9408,94.2989,421.209,164.34,77800.0,48662.0,17.2,70.0,17.9,4.3,61.3,9.0,1.3,38.0,18.5,0.4,,,,26.6,24.4978,5814.91,,,,,,28.7,,897.0,72.21,49.06,664.0,18167.6,1.5,2376.642,1.332,2377.974,36.278744,-100.815864
48359,50.4,34.4,3.0,90.2,2052,1.4,0.336472,0.11087,90.9091,,0.929746,57.99,469.79,97.4689,78800.0,48214.0,18.6,79.8,24.3,4.4,56.1,7.7,0.8,10.0,3.7,0.0,,,,29.3,,,,,,,,30.4,,1138.0,72.9,49.7,478.0,18923.3,1.31,3886.363,2.338,3888.701,35.401921,-102.59762
48361,49.7,38.6,8.5,86.1,81837,245.3,5.50248,0.260015,76.5647,,0.763183,40.6189,422.61,124.98,78700.0,45608.0,14.9,86.6,12.8,3.5,57.0,13.0,2.1,5.2,2.5,0.4,1.21367e-05,0.00118939,0.00310699,34.8,31.7733,12261.3,15.3,28.0,3.9,5.8,18.6,29.9,3.37897,15.0,78.75,59.73,1170.0,18030.8,4.08,864.198,118.78,982.977,30.120918,-93.893358
48363,49.1,40.3,2.2,87.1,28111,29.5,3.38439,0.252679,79.1796,,0.856212,48.95,451.029,40.9789,75000.0,39300.0,14.2,77.6,14.0,4.0,53.2,15.2,3.9,13.0,6.2,0.9,7.31235e-05,0.000329056,0.00230339,27.2,33.3267,11030.4,6.8,,4.3,3.9,17.2,29.6,3.38393,357.0,79.2,56.58,1082.0,18332.1,2.36,2465.127,87.328,2552.455,32.75221,-98.317974
48365,49.6,38.9,16.3,76.8,23796,29.7,3.39115,0.253132,77.7126,,0.905338,72.95,336.319,54.59,74600.0,41309.0,14.6,81.5,12.0,3.6,56.2,11.4,2.1,4.8,3.6,0.0,4.34141e-05,8.68282e-05,0.00177998,27.4,51.1614,9490.18,,,5.3,6.0,16.0,30.3,3.38457,79.0,79.26,56.06,1147.0,17517.8,3.19,2076.521,50.645,2127.166,32.163978,-94.305156
48367,50.7,38.9,1.6,91.4,116927,129.4,4.86291,0.219015,82.2808,,0.829245,70.8489,434.35,38.4289,138900.0,61415.0,9.9,83.5,20.2,6.3,55.0,12.4,2.2,7.9,3.7,0.4,1.79527e-05,0.000116692,0.000951492,30.4,23.1313,7574.04,13.2,18.0,3.2,2.9,17.9,31.6,3.39552,329.0,78.7,56.53,1103.0,18087.6,2.44,2339.998,17.136,2357.134,32.777096,-97.805905
48369,51.2,31.9,1.2,77.6,10269,11.7,2.45959,0.193644,78.7392,,0.862674,110.14,490.41,165.55,87100.0,36698.0,19.0,63.3,14.8,2.4,64.3,6.5,1.5,49.0,20.8,0.2,,,,29.0,35.3873,8271.12,5.3,6.8,4.9,1.5,23.5,30.7,,1243.0,73.08,48.22,413.0,19226.8,1.31,2281.204,11.344,2292.549,34.532163,-102.784853
48371,56.4,36.6,3.7,79.4,15507,3.3,1.19392,0.36808,60.5301,,0.512096,51.14,167.409,238.599,45000.0,34466.0,17.0,65.5,10.8,3.4,52.2,11.5,4.4,54.1,15.3,0.6,6.29763e-05,0.000188929,0.00144845,28.2,29.2857,8256.72,,,2.8,4.7,,29.6,3.39268,930.0,79.58,57.55,586.0,19549.9,1.19,12338.306,2.532,12340.839,30.770894,-102.71986
48373,53.5,42.9,11.5,77.3,45413,43.0,3.7612,0.309196,73.5393,,0.75226,54.3689,208.639,39.81,64600.0,32026.0,22.6,75.2,10.6,3.7,46.8,14.5,2.7,10.9,5.0,0.3,2.12911e-05,0.000276784,0.00134134,30.7,43.1302,14814.1,9.2,26.8,4.8,4.3,24.8,32.4,3.40781,111.0,80.07,57.55,1150.0,17794.0,3.19,2737.858,136.147,2874.006,30.784553,-94.837338
48375,51.1,33.0,10.2,69.8,121073,133.3,4.8926,0.297838,71.5236,,0.847275,67.9689,501.829,131.36,77900.0,34827.0,21.8,75.7,14.6,4.8,45.2,13.3,3.9,27.5,11.8,0.5,7.39609e-05,0.00152031,0.0048732,30.9,21.804,10477.2,14.9,25.3,4.0,3.5,20.4,33.8,3.36418,1017.0,73.24,49.19,535.0,18680.1,1.34,2352.667,35.275,2387.942,35.398675,-101.893804
48377,48.8,38.5,0.6,85.9,7818,2.0,0.693147,0.712578,27.738,,0.235758,31.5889,66.9,409.31,54900.0,29492.0,29.5,50.0,15.3,5.2,53.2,9.4,3.4,84.8,31.8,0.0,,,,27.0,,,,,3.8,2.9,18.8,24.8,,1500.0,77.0,55.96,320.0,20554.4,0.9,9985.017,1.773,9986.79,30.005891,-104.261619
48379,50.3,45.8,2.3,91.2,10914,47.6,3.86283,0.247403,80.23,,0.76301,23.0889,321.879,56.8989,84600.0,40873.0,14.9,79.1,12.1,3.6,52.9,15.0,1.7,5.5,3.4,0.3,,,,28.9,25.8421,10303.7,,,,,,29.7,,155.0,78.3,55.5,1194.0,17659.1,3.17,594.278,76.082,670.36,32.87058,-95.79544
48381,48.7,35.3,2.4,88.9,120725,132.4,4.88583,0.182667,83.4011,,0.875441,53.5489,489.81,12.9289,125900.0,54311.0,9.4,90.7,29.9,9.8,53.4,11.0,1.7,10.7,4.1,0.3,5.25749e-05,0.00124427,0.00413589,21.4,16.9618,6953.65,15.4,20.1,3.8,2.9,16.4,26.1,3.40291,1070.0,72.99,48.43,490.0,18774.8,1.44,2360.887,28.192,2389.079,34.962529,-101.895547
48383,51.9,33.5,2.1,77.1,3367,2.9,1.06471,0.198189,80.1898,,0.857977,68.6089,436.589,326.699,56100.0,51619.0,8.3,64.4,9.1,3.5,76.2,6.6,1.1,48.1,18.2,0.0,,,,29.1,,,,,,,,28.9,,799.0,79.19,55.94,678.0,19231.3,1.31,3044.016,1.793,3045.809,31.372895,-101.513901
48385,49.5,50.5,0.7,90.5,3309,4.7,1.54756,0.230344,80.5212,,0.818627,64.9689,398.91,223.33,73300.0,29796.0,20.4,74.9,21.0,6.4,56.8,11.9,0.8,22.2,5.7,0.6,,,,29.6,47.7418,10180.8,,,,,,28.9,,657.0,80.0,58.44,704.0,18181.5,1.78,1810.906,2.346,1813.252,29.82303,-99.805303
48387,48.7,45.1,17.4,76.5,12860,12.4,2.5177,0.304632,69.9448,,0.704493,100.39,401.939,7.15,53800.0,38053.0,17.2,74.5,9.1,2.1,56.7,11.4,2.8,4.4,1.9,0.1,0.0,7.71129e-05,0.00053979,32.9,46.5702,12375.7,11.3,,6.3,2.7,,31.1,3.38751,136.0,76.93,53.38,1202.0,17280.6,3.46,2684.724,52.208,2736.932,33.619626,-95.048429
48389,60.1,35.4,5.0,77.2,13783,5.2,1.64866,0.521937,41.293,,0.363436,26.19,174.49,348.259,29400.0,33569.0,27.9,56.8,6.7,1.2,51.1,9.8,4.9,64.7,16.3,0.0,,,,28.2,19.5343,9615.9,,,,,,30.3,,874.0,81.09,58.19,665.0,19689.3,0.81,6825.588,17.397,6842.985,31.308366,-103.712706
48391,49.7,43.0,6.5,80.5,7383,9.6,2.26176,0.423796,62.1218,,0.603203,95.6289,364.079,319.25,65400.0,39914.0,14.5,71.8,10.5,3.5,56.8,10.9,2.1,32.6,3.5,0.2,,,,29.8,18.8922,7603.11,,,,,,29.2,,16.0,81.07,64.88,1115.0,18863.2,2.71,1995.441,123.799,2119.24,28.312496,-97.160479
48393,50.5,41.3,0.1,93.8,929,1.0,0.0,0.0791506,92.126,,0.937143,247.58,420.879,,102100.0,59097.0,12.7,92.4,36.2,10.5,71.5,8.6,0.7,7.4,4.5,1.9,,,,29.0,,,,,,,,28.6,,864.0,72.78,49.89,681.0,18199.5,1.62,2393.299,0.347,2393.645,35.836216,-100.807555
48395,49.5,40.4,21.6,67.7,16622,19.4,2.96527,0.398659,60.6422,,0.550633,54.99,296.899,163.759,73900.0,37941.0,21.3,76.8,15.5,3.8,52.0,11.0,2.6,13.6,7.0,0.2,0.000189934,0.000569801,0.00360874,29.4,66.1127,10867.5,,,,,,31.6,3.37875,135.0,81.19,57.65,1195.0,17884.4,2.6,2216.209,25.046,2241.255,31.025481,-96.514941
48397,49.2,35.9,5.8,83.6,78337,616.7,6.42438,0.264829,75.9936,,0.802243,68.1289,607.159,122.79,183200.0,80193.0,4.9,90.4,34.2,10.4,62.4,9.7,1.6,15.8,9.8,0.5,1.26915e-05,0.000241138,0.00152298,27.3,10.5077,4584.29,,7.5,2.9,3.1,5.8,26.9,3.39015,178.0,78.73,55.83,1195.0,17806.0,2.87,329.021,56.154,385.175,32.889216,-96.407501
48399,49.5,42.3,1.8,83.2,10501,10.0,2.30259,0.186191,84.6238,,0.870089,117.609,464.05,304.73,56900.0,37980.0,19.3,75.7,17.4,5.3,58.6,9.3,2.5,16.3,6.0,0.2,,,,28.4,30.5404,9447.28,,,,,,33.5,,527.0,79.92,55.75,861.0,18822.6,1.92,2721.934,15.93,2737.864,31.833311,-99.967856
48401,52.6,38.6,17.7,72.2,53330,57.7,4.05526,0.266157,75.0782,,0.927908,47.3289,312.23,64.84,86000.0,44071.0,13.4,78.9,14.0,4.7,57.7,11.2,2.3,11.5,5.2,0.4,4.10484e-05,0.000574677,0.00377645,28.3,38.6274,9685.63,13.7,17.1,3.0,3.2,16.3,31.4,3.40549,140.0,79.01,55.89,1124.0,17549.1,3.21,2393.218,37.244,2430.462,32.109423,-94.756382
48403,48.9,50.5,7.2,89.1,10834,22.0,3.09104,0.220968,81.4111,,0.875732,26.03,424.87,33.8689,60500.0,32139.0,16.0,80.0,11.1,3.2,62.1,10.7,3.1,3.0,1.4,0.0,,,,30.6,49.8415,12532.2,7.1,,4.6,1.2,,30.5,,93.0,79.31,56.36,1146.0,17892.2,3.47,1272.695,220.821,1493.516,31.3433,-93.851913
48405,49.2,47.1,22.7,71.9,8865,16.7,2.81541,0.35747,66.9106,,0.840415,35.1889,387.029,20.64,65600.0,26660.0,26.5,70.3,12.5,5.2,54.9,8.1,5.3,6.8,3.0,1.2,,,,31.6,38.8551,12340.6,,,,,,29.8,,84.0,79.56,56.44,1146.0,17811.8,3.33,1374.396,159.647,1534.043,31.382449,-94.16318
48407,50.0,43.0,10.3,82.2,26384,46.3,3.83514,0.303751,73.9081,,0.713954,22.51,167.56,15.05,73100.0,42043.0,20.6,77.0,9.5,3.5,55.8,13.1,3.3,6.1,3.3,0.1,0.0,0.00015916,0.0019895,31.1,42.6644,11133.1,,,6.0,3.8,,29.8,3.39302,95.0,80.35,57.8,1159.0,17861.0,3.1,1474.332,151.949,1626.281,30.574218,-95.162852
48409,49.6,36.1,1.7,85.9,64804,93.5,4.53796,0.413816,59.7918,,0.597714,56.06,216.159,324.42,88700.0,43748.0,14.8,75.0,15.1,4.0,54.9,9.9,2.5,35.6,4.4,0.3,0.0,0.000349442,0.00180545,28.5,16.2711,7703.49,9.7,17.4,3.3,2.8,18.8,29.7,3.39055,19.0,83.28,64.71,1146.0,19004.4,2.29,1796.029,37.539,1833.568,28.011782,-97.517165
48411,54.9,40.6,3.3,84.3,6131,5.4,1.6864,0.198209,84.3293,,0.838949,62.63,480.019,101.609,70500.0,35549.0,24.6,77.3,18.0,6.2,47.0,13.6,3.2,19.5,5.6,0.0,,,,32.0,40.2796,8831.29,,,,,,29.0,,414.0,80.45,57.25,924.0,18557.9,2.05,2940.405,8.072,2948.477,31.155138,-98.819292
48413,49.9,33.7,1.1,80.3,3461,2.6,0.955511,0.248466,77.3845,,0.807133,104.879,322.74,115.569,67500.0,52872.0,16.7,71.6,17.9,1.9,65.8,8.7,2.3,38.1,11.5,1.3,,,,27.9,76.1924,,,,,,,29.5,,736.0,79.16,56.33,684.0,18968.9,1.77,3394.517,0.087,3394.604,30.896233,-100.527216
48415,53.4,36.8,4.7,78.7,16921,18.7,2.92852,0.195367,82.037,,0.838244,60.34,434.25,136.87,64600.0,39665.0,15.2,76.1,15.5,4.2,57.1,10.0,3.0,25.4,5.0,0.3,6.25626e-05,0.000125125,0.00738238,29.8,15.1185,7636.13,3.0,,2.6,0.9,7.7,29.2,3.38796,722.0,77.94,54.95,771.0,19144.1,1.73,2345.088,5.44,2350.528,32.744462,-100.913399
48417,48.3,42.9,0.9,93.1,3378,3.7,1.30833,0.138206,89.3617,,0.864786,195.969,592.07,35.52,63300.0,44429.0,12.7,82.1,24.5,7.2,55.2,9.1,1.5,12.0,3.6,0.0,,,,28.4,,,,,,,,28.2,,475.0,78.98,55.7,967.0,18673.9,2.1,2367.99,3.268,2371.258,32.743788,-99.347045
48419,49.5,37.6,17.4,68.6,25448,32.0,3.46574,0.276356,74.0952,,0.897149,42.4389,401.449,49.63,60800.0,31866.0,25.2,74.4,12.8,4.4,51.4,11.2,3.3,14.4,8.6,0.6,3.74925e-05,0.000262448,0.00273695,32.5,41.9758,9984.76,,,2.9,4.0,,32.5,3.40007,104.0,79.33,56.25,1134.0,17702.0,3.31,2060.551,101.096,2161.648,31.790137,-94.142565
48421,51.0,36.8,0.5,88.3,3034,3.3,1.19392,0.12451,87.4759,,0.934272,153.259,472.31,99.87,70600.0,40231.0,17.6,73.2,19.5,4.1,62.4,7.2,0.0,36.5,17.0,0.0,,,,28.4,,,,,,,,29.2,,1071.0,72.17,47.71,548.0,18555.6,1.29,2390.651,0.429,2391.079,36.277628,-101.894716
48423,48.4,35.6,17.9,70.1,209714,227.6,5.42759,0.298211,72.023,,0.91092,74.03,455.259,121.939,113500.0,45447.0,15.5,83.6,23.2,7.4,50.7,11.7,2.6,14.5,8.4,0.4,5.5071e-05,0.000750969,0.00360465,26.3,25.4286,7706.58,11.2,20.9,3.9,3.3,18.4,28.3,3.45786,164.0,78.85,55.28,1141.0,17671.3,3.26,2386.556,73.212,2459.768,32.377093,-95.26963
48425,49.3,40.3,0.7,85.0,8490,45.5,3.81771,0.226153,81.1475,,0.631365,98.12,290.11,21.7889,137200.0,48566.0,15.9,86.7,23.4,4.5,55.2,11.2,0.7,15.8,5.7,0.0,,,,28.4,28.2709,8180.72,,,,,,28.8,,235.0,80.03,57.69,1149.0,18161.2,2.46,482.937,14.223,497.16,32.217942,-97.769211
48427,48.3,29.0,0.1,96.1,60968,49.8,3.90802,0.844975,13.0186,,0.127055,6.46,38.84,445.41,52400.0,21512.0,39.8,46.5,8.2,2.7,54.3,5.7,4.2,96.0,30.0,0.1,9.53622e-05,0.000270193,0.00216154,28.8,24.7031,7286.09,,11.5,4.0,2.7,36.4,29.1,3.39142,160.0,87.24,65.44,1179.0,19593.4,1.76,3168.019,15.302,3183.321,26.546335,-98.715803
48429,51.7,40.1,2.1,84.7,9630,10.7,2.37024,0.177538,84.7597,,0.821827,102.599,545.379,124.609,59600.0,34663.0,20.8,79.1,11.1,3.7,54.1,12.7,1.8,15.4,4.8,0.5,,,,28.7,23.9812,10452.4,,,,,,28.1,,407.0,79.5,55.44,1046.0,18522.8,2.17,2322.493,64.134,2386.627,32.731531,-98.840081
48431,50.4,41.8,1.2,88.6,1143,1.2,0.182322,0.156704,92.915,,0.889182,289.589,379.699,87.4889,58800.0,38750.0,17.8,72.4,22.0,2.2,65.5,6.6,0.7,29.6,11.9,0.0,,,,29.0,,,,,,,,28.6,,708.0,78.93,55.29,722.0,19276.1,1.59,2391.728,0.167,2391.895,31.835774,-101.054911
48433,48.1,46.3,2.6,87.7,1490,1.6,0.470004,0.280272,75.1111,,0.801688,171.81,663.09,102.01,53400.0,46121.0,14.6,85.1,21.3,6.2,65.3,8.7,2.4,4.4,0.7,0.0,,,,30.2,,,,,,,,28.5,,524.0,79.15,55.23,942.0,18895.7,1.72,2373.241,10.178,2383.418,33.17958,-100.253807
48435,49.2,38.7,0.4,88.7,4128,2.8,1.02962,0.241445,74.5467,,0.720705,122.34,336.97,290.699,67600.0,54557.0,12.7,66.6,16.0,3.7,53.6,8.3,5.4,47.0,13.7,0.8,,,,26.9,37.4277,8843.85,,,,,,28.3,,707.0,79.9,57.18,708.0,18940.2,1.62,3765.651,1.277,3766.928,30.517865,-100.505395
48437,52.7,37.0,7.2,75.1,7854,8.8,2.17475,0.32071,72.9075,,0.859922,152.02,528.139,69.39,58500.0,35060.0,18.4,74.7,14.0,4.0,53.5,10.4,3.0,28.3,6.1,0.1,,,,30.1,29.1105,8065.65,,,,,,29.1,,1051.0,73.75,49.18,521.0,18958.9,1.42,2305.502,27.279,2332.781,34.53046,-101.732852
48439,49.0,33.4,14.9,66.6,1809034,2094.7,7.64717,0.437322,57.1167,,0.656058,78.4589,301.079,110.909,131500.0,54647.0,13.1,83.4,28.3,8.5,51.8,11.6,2.7,26.4,15.4,0.6,4.90438e-05,0.00163384,0.00299852,22.4,12.393,6879.64,15.4,18.1,3.1,3.1,15.7,27.8,3.40339,173.0,79.22,56.39,1187.0,17882.5,2.68,2236.736,100.223,2336.959,32.77204,-97.291291
48441,48.7,32.8,7.4,79.4,131506,143.6,4.96703,0.267501,76.0558,,0.771104,95.7189,490.029,57.7889,82400.0,40363.0,16.8,83.8,23.3,6.6,51.0,10.8,1.9,14.2,4.3,0.4,5.53145e-05,0.00137496,0.00294748,33.2,20.1276,9240.15,9.7,25.6,4.1,5.1,20.3,28.5,3.37108,703.0,78.38,55.13,825.0,18725.8,2.01,2371.268,9.721,2380.989,32.295684,-99.89322
48443,51.7,44.5,0.7,84.1,984,0.4,-0.916291,0.358382,64.5045,,0.507326,157.52,430.889,508.129,51400.0,35900.0,14.2,74.9,26.6,5.5,57.3,10.7,2.1,43.6,11.6,0.0,,,,30.9,,,,,3.7,1.8,,26.6,,721.0,81.12,59.21,758.0,19478.7,1.7,6107.258,0.106,6107.364,30.232332,-102.072539
48445,53.1,35.1,4.8,81.3,12651,14.2,2.65324,0.322196,70.1537,,0.781005,64.18,399.889,140.069,58600.0,34310.0,21.9,66.7,12.4,3.7,50.6,13.4,2.7,38.7,9.9,0.1,,,,31.6,19.5668,7010.39,,,4.2,3.4,24.8,30.4,,1016.0,75.82,52.29,525.0,19449.1,1.38,2302.083,5.444,2307.527,33.171229,-102.339284
48447,49.2,46.6,0.7,94.8,1641,1.8,0.587787,0.198091,86.1009,,0.915858,235.83,755.639,,46400.0,34239.0,15.3,75.5,17.5,5.0,65.9,9.6,0.5,7.7,3.9,0.7,,,,29.6,85.7118,,,,,,,28.9,,433.0,79.02,55.07,1030.0,18609.7,1.96,2363.499,7.586,2371.085,33.170712,-99.206137
48449,49.4,32.5,9.6,67.6,32334,79.6,4.37701,0.340184,68.7147,,0.682919,50.1889,477.329,252.77,87300.0,39750.0,15.8,71.8,13.7,3.8,57.6,9.7,2.3,33.3,18.9,0.3,6.7659e-05,0.000541272,0.00433018,27.3,32.1688,8674.09,,16.3,2.6,2.4,18.1,33.0,3.38166,135.0,77.77,54.22,1193.0,17442.6,3.44,1051.676,50.736,1102.411,33.214599,-94.966783
48451,49.0,34.3,4.0,81.7,110224,72.4,4.28221,0.287126,73.1972,,0.786264,69.6289,362.139,145.159,83300.0,40753.0,16.3,80.3,21.3,6.0,51.9,11.2,2.1,25.2,6.2,0.4,5.62678e-05,0.000618945,0.00236325,25.8,13.25,7653.45,17.2,22.0,3.5,2.3,14.2,29.4,3.40418,569.0,79.95,56.38,794.0,19002.0,1.83,3941.89,48.105,3989.994,31.401583,-100.461355
48453,50.4,31.9,8.5,69.3,1024266,1034.4,6.94158,0.638693,36.2097,,0.416186,62.84,163.819,172.99,191700.0,54044.0,15.2,85.7,43.1,15.4,45.9,10.4,1.9,31.9,18.0,1.0,2.61169e-05,0.00136913,0.00258256,18.3,12.2485,5558.56,22.0,17.1,2.8,3.3,14.2,24.8,3.36154,149.0,81.87,59.67,1116.0,17985.7,2.26,2564.612,84.967,2649.58,30.239513,-97.69127
48455,48.7,47.3,9.4,84.3,14585,21.0,3.04452,0.316768,72.7666,,0.669653,32.9089,503.12,66.7089,72500.0,36519.0,20.2,81.1,11.3,4.5,55.6,9.9,3.4,6.5,4.9,0.0,0.000140726,0.000140726,0.00211089,33.6,39.1731,12322.5,4.2,,6.1,8.6,,31.7,3.3725,113.0,80.6,56.39,1164.0,17826.8,3.07,1796.435,52.733,1849.169,31.087483,-95.153291
48457,53.9,42.1,11.0,82.4,21766,23.5,3.157,0.273831,77.2145,,0.730614,32.6189,481.899,43.6489,74500.0,33548.0,19.8,82.2,13.8,5.1,59.1,10.9,2.6,4.1,2.2,0.2,4.91497e-05,0.000393198,0.00186769,30.0,33.9695,11100.7,5.0,20.3,5.7,4.5,,28.4,3.37633,96.0,79.67,57.71,1150.0,17750.5,3.57,2394.446,28.806,2423.252,30.769579,-94.379449
48459,49.5,40.5,8.7,85.1,39309,67.4,4.21065,0.249934,79.3698,,0.887343,27.75,314.86,18.8989,82800.0,42256.0,13.9,83.4,14.5,4.3,56.7,12.6,3.1,5.2,3.2,0.4,0.0,0.000323686,0.00221185,36.0,39.1763,9982.08,,,3.5,3.7,,30.6,3.38394,110.0,78.5,55.08,1154.0,17625.9,3.47,1509.826,24.998,1534.824,32.735878,-94.941649
48461,49.9,36.5,1.9,75.0,3355,2.7,0.993252,0.240602,73.3077,,0.817715,111.769,442.62,149.03,33200.0,42940.0,19.6,72.2,11.2,2.2,51.4,15.7,5.8,32.7,10.3,0.0,,,,28.6,,,,,,,,29.0,,818.0,79.6,55.66,676.0,19320.5,1.31,3215.013,0.464,3215.478,31.353849,-102.042013
48463,48.9,35.3,0.6,78.1,26405,17.0,2.83321,0.470682,53.6929,,0.503792,75.78,243.099,442.079,63500.0,32331.0,27.7,67.0,14.0,4.4,53.5,8.0,3.0,53.8,8.5,0.1,0.0,0.000675042,0.00307519,27.8,22.9998,6286.45,,,6.2,4.0,,29.9,3.39255,349.0,83.75,61.36,991.0,18196.4,1.45,4019.52,17.322,4036.843,29.35034,-99.761074
48465,50.2,32.3,1.5,85.0,48879,15.5,2.74084,0.544618,46.6435,,0.417606,27.3289,102.17,228.889,77300.0,34150.0,23.4,61.5,15.7,4.3,54.6,8.0,2.9,72.8,22.4,0.3,6.19566e-05,0.00018587,0.00169348,26.3,12.6619,6571.68,14.3,9.7,3.7,2.8,31.4,28.7,3.39272,532.0,82.96,60.57,927.0,18975.3,1.52,8144.864,227.711,8372.575,29.884961,-101.146646
48467,49.2,42.1,2.7,90.9,52579,62.4,4.13357,0.220887,82.6911,,0.805821,61.45,357.389,36.99,91400.0,42271.0,14.7,77.4,12.5,4.5,59.0,11.7,2.4,8.8,4.4,0.4,5.70994e-05,0.000209364,0.00175105,30.9,38.6268,9634.42,14.5,22.7,4.6,3.8,19.8,29.2,3.38073,164.0,78.7,56.48,1179.0,17728.6,3.17,2182.211,44.167,2226.378,32.558948,-95.836391
